2025-05-12T14:11:54.760Z, 194,261,1023,425,825,0,394,0,0
2025-05-12T14:11:54.793Z, 194,261,1023,425,825,0,402,0,0
2025-05-12T14:11:54.825Z, 194,261,1023,425,825,0,407,0,0
2025-05-12T14:11:54.857Z, 194,261,1023,425,826,0,412,0,0
2025-05-12T14:11:54.889Z, 194,261,1023,425,825,0,417,0,0
2025-05-12T14:11:54.921Z, 194,261,1023,425,825,0,421,0,0
2025-05-12T14:11:54.954Z, 194,261,1023,425,826,0,425,0,0
2025-05-12T14:11:54.985Z, 193,262,1023,423,826,0,429,0,0
2025-05-12T14:11:55.105Z, 194,261,1023,424,825,0,426,0,0
2025-05-12T14:11:55.138Z, 194,260,1023,424,826,0,419,0,0
2025-05-12T14:11:55.170Z, 193,261,1023,424,826,0,411,0,0
2025-05-12T14:11:55.202Z, 193,261,1023,425,824,0,399,0,0
2025-05-12T14:11:55.235Z, 194,261,1023,425,825,0,381,0,0
2025-05-12T14:11:55.266Z, 194,261,1023,425,825,0,354,0,0
2025-05-12T14:11:55.299Z, 194,261,1023,425,826,0,327,0,0
2025-05-12T14:11:55.332Z, 194,261,1023,425,825,0,305,0,0
2025-05-12T14:11:55.363Z, 194,261,1023,425,825,0,289,0,0
2025-05-12T14:11:55.396Z, 194,261,1023,425,826,0,281,0,0
2025-05-12T14:11:55.429Z, 194,261,1023,425,825,0,275,0,0
2025-05-12T14:11:55.460Z, 193,261,1023,424,826,0,272,0,0
2025-05-12T14:11:55.496Z, 194,260,1023,424,825,0,269,0,0
2025-05-12T14:11:56.916Z, 194,261,1023,424,825,0,269,12,0
2025-05-12T14:11:56.949Z, 194,260,1023,425,826,0,270,27,0
2025-05-12T14:11:56.983Z, 194,262,1023,425,826,1,269,41,0
2025-05-12T14:11:57.016Z, 194,261,1023,425,824,0,270,56,0
2025-05-12T14:11:57.049Z, 194,261,1023,425,826,0,270,78,0
2025-05-12T14:11:57.083Z, 194,261,1023,425,826,0,270,106,0
2025-05-12T14:11:57.118Z, 194,261,1023,425,826,0,270,136,0
2025-05-12T14:11:57.152Z, 194,261,1023,425,826,0,270,166,0
2025-05-12T14:11:57.186Z, 194,260,1023,425,825,0,270,197,0
2025-05-12T14:11:57.221Z, 194,261,1023,425,826,0,270,226,0
2025-05-12T14:11:57.256Z, 194,261,1023,425,825,0,270,253,0
2025-05-12T14:11:57.289Z, 194,261,1023,425,826,0,270,281,0
2025-05-12T14:11:57.324Z, 194,261,1023,425,826,0,270,308,0
2025-05-12T14:11:57.358Z, 194,261,1023,425,825,0,270,330,0
2025-05-12T14:11:57.399Z, 194,261,1023,425,826,0,269,347,0
2025-05-12T14:11:57.426Z, 194,261,1023,425,826,0,270,358,0
2025-05-12T14:11:57.461Z, 194,261,1023,425,825,0,270,364,0
2025-05-12T14:11:57.495Z, 194,261,1023,425,825,0,270,367,0
2025-05-12T14:11:57.539Z, 195,261,1023,425,823,0,270,367,0
2025-05-12T14:11:57.564Z, 194,262,1023,424,826,0,268,367,0
2025-05-12T14:11:57.598Z, 194,262,1023,425,825,0,270,364,0
2025-05-12T14:11:57.632Z, 194,261,1023,425,826,0,270,356,0
2025-05-12T14:11:57.667Z, 194,261,1023,425,826,0,270,343,0
2025-05-12T14:11:57.701Z, 194,261,1023,425,826,0,270,324,0
2025-05-12T14:11:57.736Z, 194,261,1023,425,825,0,270,302,0
2025-05-12T14:11:57.770Z, 194,261,1023,425,826,0,270,279,0
2025-05-12T14:11:57.806Z, 194,261,1023,425,826,0,269,254,0
2025-05-12T14:11:57.839Z, 194,261,1023,425,825,0,270,229,0
2025-05-12T14:11:57.872Z, 194,261,1023,425,825,0,270,204,0
2025-05-12T14:11:57.907Z, 194,261,1023,425,826,0,270,177,0
2025-05-12T14:11:57.941Z, 194,261,1023,425,826,0,270,155,0
2025-05-12T14:11:57.976Z, 194,261,1023,425,826,0,270,139,0
2025-05-12T14:11:58.011Z, 194,261,1023,425,825,0,270,127,0
2025-05-12T14:11:58.044Z, 194,261,1023,425,825,0,270,116,0
2025-05-12T14:11:58.078Z, 194,261,1023,425,825,0,270,109,0
2025-05-12T14:11:58.113Z, 194,261,1023,425,825,0,270,106,0
2025-05-12T14:11:58.147Z, 194,261,1023,425,826,0,270,103,0
2025-05-12T14:11:58.181Z, 194,261,1023,425,826,0,270,99,0
2025-05-12T14:11:58.214Z, 194,261,1023,425,826,0,270,96,0
2025-05-12T14:11:58.247Z, 194,261,1023,425,826,0,270,89,0
2025-05-12T14:11:58.280Z, 194,261,1023,425,826,0,270,81,0
2025-05-12T14:11:58.315Z, 194,261,1023,425,826,0,271,73,0
2025-05-12T14:11:58.347Z, 195,262,1023,425,826,0,270,68,0
2025-05-12T14:11:58.380Z, 194,261,1023,425,825,0,269,64,0
2025-05-12T14:12:00.309Z, 194,261,1023,425,825,14,269,65,0
2025-05-12T14:12:00.344Z, 193,262,1023,425,825,39,271,65,0
2025-05-12T14:12:00.378Z, 196,260,1023,424,826,73,269,64,0
2025-05-12T14:12:00.413Z, 193,261,1023,424,825,103,270,64,0
2025-05-12T14:12:00.450Z, 194,261,1023,425,826,164,270,66,0
2025-05-12T14:12:00.486Z, 194,261,1023,425,825,224,271,64,0
2025-05-12T14:12:00.519Z, 194,261,1023,425,826,276,270,66,0
2025-05-12T14:12:00.554Z, 194,261,1023,425,825,309,270,64,0
2025-05-12T14:12:00.590Z, 194,261,1023,425,826,341,270,66,0
2025-05-12T14:12:00.627Z, 195,262,1023,425,826,367,270,64,0
2025-05-12T14:12:00.662Z, 194,261,1023,425,826,381,270,66,0
2025-05-12T14:12:00.696Z, 194,261,1023,425,825,387,270,66,0
2025-05-12T14:12:00.731Z, 193,261,1022,423,825,392,270,65,0
2025-05-12T14:12:00.766Z, 193,261,1023,424,825,398,270,65,0
2025-05-12T14:12:00.802Z, 195,261,1023,425,826,404,270,64,0
2025-05-12T14:12:00.838Z, 194,261,1023,425,826,410,270,64,0
2025-05-12T14:12:00.872Z, 194,261,1023,425,826,414,270,66,0
2025-05-12T14:12:00.910Z, 193,261,1022,423,825,419,270,65,0
2025-05-12T14:12:00.944Z, 193,261,1022,424,825,423,270,65,0
2025-05-12T14:12:00.978Z, 194,261,1023,425,826,427,271,64,0
2025-05-12T14:12:01.014Z, 194,261,1023,425,826,434,270,64,0
2025-05-12T14:12:01.050Z, 194,261,1023,425,825,441,270,66,0
2025-05-12T14:12:01.186Z, 194,261,1023,425,825,445,270,64,0
2025-05-12T14:12:01.221Z, 193,262,1023,425,824,448,271,65,0
2025-05-12T14:12:01.274Z, 194,261,1023,425,825,452,269,65,0
2025-05-12T14:12:01.309Z, 193,262,1023,425,824,455,270,65,0
2025-05-12T14:12:01.357Z, 194,262,1023,424,824,458,271,64,0
2025-05-12T14:12:01.380Z, 194,262,1023,426,823,457,270,66,0
2025-05-12T14:12:01.416Z, 194,260,1023,425,826,459,271,65,0
2025-05-12T14:12:01.499Z, 194,261,1023,425,825,453,269,65,0
2025-05-12T14:12:01.536Z, 193,262,1023,425,824,447,270,65,0
2025-05-12T14:12:01.570Z, 194,261,1023,425,826,436,270,64,0
2025-05-12T14:12:01.605Z, 194,261,1023,425,826,420,270,65,0
2025-05-12T14:12:01.640Z, 194,261,1023,425,826,396,270,66,0
2025-05-12T14:12:01.678Z, 194,261,1023,425,826,368,270,65,0
2025-05-12T14:12:01.716Z, 195,261,1023,425,825,351,270,66,0
2025-05-12T14:12:01.750Z, 194,261,1023,425,825,345,270,66,0
2025-05-12T14:12:01.782Z, 194,261,1023,425,825,340,270,64,0
2025-05-12T14:12:01.817Z, 194,261,1023,425,825,337,269,64,0
2025-05-12T14:12:02.326Z, 194,261,1023,425,834,338,270,64,0
2025-05-12T14:12:02.362Z, 193,262,1023,425,842,338,271,64,0
2025-05-12T14:12:02.397Z, 194,262,1023,425,859,339,269,64,0
2025-05-12T14:12:02.434Z, 194,261,1023,425,880,337,270,66,0
2025-05-12T14:12:02.467Z, 194,261,1023,425,924,338,271,64,0
2025-05-12T14:12:02.503Z, 195,261,1023,425,981,337,270,64,0
2025-05-12T14:12:02.543Z, 194,261,1023,425,1023,337,270,65,0
2025-05-12T14:12:03.082Z, 195,261,1023,425,1007,338,270,64,0
2025-05-12T14:12:03.118Z, 194,261,1023,425,987,339,269,65,0
2025-05-12T14:12:03.156Z, 193,261,1023,424,968,337,270,65,0
2025-05-12T14:12:03.189Z, 195,261,1023,425,942,337,271,64,0
2025-05-12T14:12:03.224Z, 194,261,1023,425,897,337,270,65,0
2025-05-12T14:12:03.260Z, 194,261,1023,425,862,337,270,66,0
2025-05-12T14:12:03.299Z, 195,261,1023,425,824,337,270,64,0
2025-05-12T14:12:03.330Z, 194,261,1023,425,790,337,270,66,0
2025-05-12T14:12:03.366Z, 194,261,1023,425,758,337,270,64,0
2025-05-12T14:12:03.401Z, 194,261,1023,425,722,337,270,65,0
2025-05-12T14:12:03.436Z, 194,261,1023,425,680,337,270,65,0
2025-05-12T14:12:03.471Z, 195,261,1023,425,635,337,270,66,0
2025-05-12T14:12:03.507Z, 195,260,1023,425,586,337,270,65,0
2025-05-12T14:12:03.542Z, 194,261,1023,425,534,337,270,64,0
2025-05-12T14:12:03.578Z, 194,261,1023,425,475,337,270,66,0
2025-05-12T14:12:03.614Z, 194,261,1023,425,417,337,270,64,0
2025-05-12T14:12:03.648Z, 194,261,1023,425,373,337,271,64,0
2025-05-12T14:12:03.683Z, 195,261,1023,425,339,337,271,64,0
2025-05-12T14:12:03.719Z, 194,261,1023,425,314,337,271,65,0
2025-05-12T14:12:03.754Z, 195,261,1023,425,294,337,270,64,0
2025-05-12T14:12:03.789Z, 195,261,1023,425,276,337,270,64,0
2025-05-12T14:12:03.826Z, 194,261,1023,425,258,337,270,65,0
2025-05-12T14:12:03.861Z, 194,261,1023,425,243,337,270,66,0
2025-05-12T14:12:03.896Z, 194,261,1023,425,225,337,270,65,0
2025-05-12T14:12:03.931Z, 194,261,1023,425,208,337,270,64,0
2025-05-12T14:12:03.966Z, 195,261,1023,425,199,337,271,64,0
2025-05-12T14:12:04.001Z, 194,261,1023,425,191,337,270,65,0
2025-05-12T14:12:04.459Z, 194,261,1023,425,194,338,270,64,0
2025-05-12T14:12:04.495Z, 193,262,1023,425,201,338,270,64,0
2025-05-12T14:12:04.530Z, 194,261,1023,425,209,339,269,64,0
2025-05-12T14:12:04.565Z, 194,261,1023,425,221,337,271,64,0
2025-05-12T14:12:04.601Z, 195,261,1023,425,247,337,271,64,0
2025-05-12T14:12:04.636Z, 195,261,1023,425,280,337,271,64,0
2025-05-12T14:12:04.672Z, 194,261,1023,425,309,337,270,64,0
2025-05-12T14:12:04.709Z, 195,261,1023,425,323,337,270,64,0
2025-05-12T14:12:04.743Z, 195,261,1023,425,327,337,270,64,0
2025-05-12T14:12:05.082Z, 194,261,1023,425,324,338,270,65,0
2025-05-12T14:12:05.117Z, 193,262,1023,425,320,338,270,64,0
2025-05-12T14:12:05.152Z, 194,262,1023,425,312,338,269,64,0
2025-05-12T14:12:05.188Z, 195,261,1023,425,301,337,270,64,0
2025-05-12T14:12:05.225Z, 194,261,1023,425,274,337,270,66,0
2025-05-12T14:12:05.259Z, 194,261,1023,425,245,337,270,64,0
2025-05-12T14:12:05.294Z, 194,261,1023,425,226,337,270,65,0
2025-05-12T14:12:05.329Z, 194,261,1023,425,215,337,271,64,0
2025-05-12T14:12:05.365Z, 194,261,1023,425,208,337,270,66,0
2025-05-12T14:12:06.567Z, 199,261,1023,425,206,338,270,64,0
2025-05-12T14:12:06.602Z, 202,262,1023,426,207,337,270,65,0
2025-05-12T14:12:06.637Z, 211,261,1023,424,206,338,269,64,0
2025-05-12T14:12:06.673Z, 219,261,1023,425,207,337,271,65,0
2025-05-12T14:12:06.710Z, 237,261,1023,425,207,337,270,66,0
2025-05-12T14:12:06.743Z, 262,261,1023,425,207,336,270,65,0
2025-05-12T14:12:06.779Z, 288,261,1023,425,207,337,270,65,0
2025-05-12T14:12:06.814Z, 310,261,1023,425,207,337,271,64,0
2025-05-12T14:12:06.850Z, 327,261,1023,425,207,337,270,64,0
2025-05-12T14:12:06.885Z, 344,261,1023,425,207,337,271,65,0
2025-05-12T14:12:06.920Z, 366,261,1023,425,207,337,270,64,0
2025-05-12T14:12:06.955Z, 387,261,1023,425,207,337,270,65,0
2025-05-12T14:12:06.994Z, 405,261,1023,425,207,337,270,65,0
2025-05-12T14:12:07.026Z, 421,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.062Z, 433,261,1023,425,207,337,270,65,0
2025-05-12T14:12:07.097Z, 440,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.132Z, 447,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.168Z, 453,261,1023,425,207,337,271,65,0
2025-05-12T14:12:07.203Z, 460,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.238Z, 469,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.276Z, 482,261,1023,425,207,337,271,65,0
2025-05-12T14:12:07.309Z, 498,261,1023,425,207,337,270,65,0
2025-05-12T14:12:07.344Z, 513,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.380Z, 524,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.415Z, 535,261,1023,425,207,337,271,65,0
2025-05-12T14:12:07.451Z, 544,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.486Z, 554,261,1023,425,207,337,271,64,0
2025-05-12T14:12:07.521Z, 565,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.558Z, 574,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.594Z, 580,261,1023,425,207,337,270,64,0
2025-05-12T14:12:07.627Z, 585,261,1023,425,207,337,270,65,0
2025-05-12T14:12:07.663Z, 590,261,1023,424,206,339,269,64,0
2025-05-12T14:12:07.698Z, 595,260,1023,425,206,338,270,65,0
2025-05-12T14:12:07.733Z, 598,260,1023,425,206,338,269,65,0
2025-05-12T14:12:07.768Z, 601,262,1023,424,205,339,269,65,0
2025-05-12T14:12:07.836Z, 604,261,1023,425,206,338,269,64,0
2025-05-12T14:12:07.905Z, 607,261,1023,425,206,338,270,65,0
2025-05-12T14:12:08.109Z, 599,261,1023,425,206,338,270,64,0
2025-05-12T14:12:08.144Z, 591,262,1023,426,206,337,271,64,0
2025-05-12T14:12:08.179Z, 583,261,1023,425,205,339,270,64,0
2025-05-12T14:12:08.215Z, 574,261,1023,425,207,337,270,66,0
2025-05-12T14:12:08.250Z, 546,261,1023,425,207,336,271,64,0
2025-05-12T14:12:08.286Z, 518,261,1023,425,207,336,270,65,0
2025-05-12T14:12:08.321Z, 493,261,1023,425,207,337,270,65,0
2025-05-12T14:12:08.357Z, 469,261,1023,425,207,337,271,65,0
2025-05-12T14:12:08.392Z, 448,261,1023,425,207,337,271,65,0
2025-05-12T14:12:08.427Z, 434,261,1023,425,207,337,271,64,0
2025-05-12T14:12:08.463Z, 415,261,1023,425,207,337,271,65,0
2025-05-12T14:12:08.498Z, 394,261,1023,425,207,337,270,65,0
2025-05-12T14:12:08.533Z, 375,261,1023,425,207,337,271,64,0
2025-05-12T14:12:08.568Z, 359,261,1023,425,207,336,271,65,0
2025-05-12T14:12:08.605Z, 347,261,1023,425,207,337,270,64,0
2025-05-12T14:12:08.643Z, 332,261,1023,425,207,337,270,64,0
2025-05-12T14:12:08.675Z, 315,261,1023,425,207,337,271,64,0
2025-05-12T14:12:08.710Z, 300,261,1023,425,207,337,271,64,0
2025-05-12T14:12:08.745Z, 287,261,1023,425,207,337,270,64,0
2025-05-12T14:12:08.781Z, 272,261,1023,425,207,337,270,65,0
2025-05-12T14:12:08.816Z, 256,261,1023,425,207,337,270,64,0
2025-05-12T14:12:08.851Z, 240,261,1023,425,207,337,271,64,0
2025-05-12T14:12:08.887Z, 228,261,1023,425,207,337,271,65,0
2025-05-12T14:12:08.922Z, 219,261,1023,425,207,337,270,64,0
2025-05-12T14:12:08.961Z, 210,261,1023,425,207,337,271,65,0
2025-05-12T14:12:08.993Z, 198,261,1023,425,207,337,270,64,0
2025-05-12T14:12:09.029Z, 193,261,1023,425,207,337,270,65,0
2025-05-12T14:12:10.601Z, 193,261,1020,425,206,337,270,65,0
2025-05-12T14:12:10.637Z, 192,262,1011,425,207,337,270,64,0
2025-05-12T14:12:10.674Z, 192,262,1003,425,206,338,270,64,0
2025-05-12T14:12:10.707Z, 192,261,995,425,207,337,271,64,0
2025-05-12T14:12:10.742Z, 193,261,978,425,207,337,270,65,0
2025-05-12T14:12:10.775Z, 193,261,959,425,207,337,270,65,0
2025-05-12T14:12:10.810Z, 193,261,942,425,207,337,270,64,0
2025-05-12T14:12:10.844Z, 193,261,929,425,207,337,270,64,0
2025-05-12T14:12:10.878Z, 193,261,923,425,207,336,270,64,0
2025-05-12T14:12:10.912Z, 193,260,919,424,206,338,270,64,0
2025-05-12T14:12:10.947Z, 193,262,914,424,206,338,269,64,0
2025-05-12T14:12:10.982Z, 193,261,909,425,207,337,270,65,0
2025-05-12T14:12:11.016Z, 193,260,903,424,206,339,269,64,0
2025-05-12T14:12:11.051Z, 192,260,897,424,205,338,271,64,0
2025-05-12T14:12:11.085Z, 192,261,889,425,207,337,270,64,0
2025-05-12T14:12:11.392Z, 192,261,884,425,206,338,270,65,0
2025-05-12T14:12:11.424Z, 193,261,879,426,207,337,270,65,0
